,Time,Heuristic,Density,Trajectory
0,0.047477006912231445,Combined Manhattan Euclidian,0.1,201
0,7.373479127883911,Chebyshev,0.2,217
0,4.5043230056762695,Manhattan,0.2,343
0,4.419245004653931,Euclidian,0.2,217
0,0.13805127143859863,Weighted Manhattan,0.2,343
0,0.11047601699829102,Combined Chebyshev Manhattan,0.2,217
0,0.1296231746673584,Combined Chebyshev Euclidian,0.2,217
0,0.14061784744262695,Combined Manhattan Euclidian,0.2,217
0,7.401395082473755,Chebyshev,0.30000000000000004,311
0,21.791615962982178,Manhattan,0.30000000000000004,367
0,17.041033029556274,Euclidian,0.30000000000000004,311
0,0.21402502059936523,Weighted Manhattan,0.30000000000000004,373
0,0.2630174160003662,Combined Chebyshev Manhattan,0.30000000000000004,311
0,0.28746700286865234,Combined Chebyshev Euclidian,0.30000000000000004,311
0,0.3084399700164795,Combined Manhattan Euclidian,0.30000000000000004,311
0,0.22745418548583984,Chebyshev,0.0,201
0,0.1873338222503662,Manhattan,0.0,201
0,0.23839569091796875,Euclidian,0.0,201
0,0.005953073501586914,Weighted Manhattan,0.0,201
0,0.007899999618530273,Combined Chebyshev Manhattan,0.0,201
0,0.009689092636108398,Combined Chebyshev Euclidian,0.0,201
0,0.011415719985961914,Combined Manhattan Euclidian,0.0,201
0,2.4867210388183594,Chebyshev,0.1,207
0,1.4286420345306396,Manhattan,0.1,239
0,2.647145986557007,Euclidian,0.1,207
0,0.05951118469238281,Weighted Manhattan,0.1,239
0,0.08934402465820312,Combined Chebyshev Manhattan,0.1,207
0,0.09526491165161133,Combined Chebyshev Euclidian,0.1,207
0,0.1650238037109375,Combined Manhattan Euclidian,0.1,207
0,4.982299089431763,Chebyshev,0.2,275
0,3.3064727783203125,Manhattan,0.2,287
0,4.3322601318359375,Euclidian,0.2,275
0,0.10626101493835449,Weighted Manhattan,0.2,287
0,0.11740612983703613,Combined Chebyshev Manhattan,0.2,275
0,0.13697314262390137,Combined Chebyshev Euclidian,0.2,275
0,0.16324210166931152,Combined Manhattan Euclidian,0.2,275
0,18.055435180664062,Chebyshev,0.30000000000000004,433
0,7.482797145843506,Manhattan,0.30000000000000004,313
0,24.046327114105225,Euclidian,0.30000000000000004,433
0,0.4999070167541504,Weighted Manhattan,0.30000000000000004,313
0,0.7376759052276611,Combined Chebyshev Manhattan,0.30000000000000004,437
0,0.9791209697723389,Combined Chebyshev Euclidian,0.30000000000000004,437
0,1.5465469360351562,Combined Manhattan Euclidian,0.30000000000000004,437
0,0.41207003593444824,Chebyshev,0.0,201
0,0.38318586349487305,Manhattan,0.0,201
0,0.258922815322876,Euclidian,0.0,201
0,0.005185127258300781,Weighted Manhattan,0.0,201
0,0.006976127624511719,Combined Chebyshev Manhattan,0.0,201
0,0.014343023300170898,Combined Chebyshev Euclidian,0.0,201
0,0.01082611083984375,Combined Manhattan Euclidian,0.0,201
0,1.9239170551300049,Chebyshev,0.1,211
0,2.1348989009857178,Manhattan,0.1,225
0,2.006446123123169,Euclidian,0.1,211
0,0.08559489250183105,Weighted Manhattan,0.1,225
0,0.06572794914245605,Combined Chebyshev Manhattan,0.1,211
0,0.08523988723754883,Combined Chebyshev Euclidian,0.1,211
0,0.06997919082641602,Combined Manhattan Euclidian,0.1,211
0,5.3739588260650635,Chebyshev,0.2,243
0,2.2219297885894775,Manhattan,0.2,247
0,5.1244800090789795,Euclidian,0.2,243
0,0.08999085426330566,Weighted Manhattan,0.2,247
0,0.1454761028289795,Combined Chebyshev Manhattan,0.2,243
0,0.18532085418701172,Combined Chebyshev Euclidian,0.2,253
0,0.19533300399780273,Combined Manhattan Euclidian,0.2,253
0,7.619274139404297,Chebyshev,0.30000000000000004,309
0,4.146013975143433,Manhattan,0.30000000000000004,385
0,7.800954103469849,Euclidian,0.30000000000000004,309
0,0.17193078994750977,Weighted Manhattan,0.30000000000000004,385
0,0.23784399032592773,Combined Chebyshev Manhattan,0.30000000000000004,299
0,0.2825169563293457,Combined Chebyshev Euclidian,0.30000000000000004,305
0,0.290740966796875,Combined Manhattan Euclidian,0.30000000000000004,305
0,0.19425010681152344,Chebyshev,0.0,201
0,0.16411066055297852,Manhattan,0.0,201
0,0.21790194511413574,Euclidian,0.0,201
0,0.0077419281005859375,Weighted Manhattan,0.0,201
0,0.007562875747680664,Combined Chebyshev Manhattan,0.0,201
0,0.011877059936523438,Combined Chebyshev Euclidian,0.0,201
0,0.008278131484985352,Combined Manhattan Euclidian,0.0,201
0,1.7229738235473633,Chebyshev,0.1,203
0,1.2574820518493652,Manhattan,0.1,237
0,2.054799795150757,Euclidian,0.1,203
0,0.06877803802490234,Weighted Manhattan,0.1,237
0,0.08587098121643066,Combined Chebyshev Manhattan,0.1,203
0,0.11739516258239746,Combined Chebyshev Euclidian,0.1,203
0,0.10433793067932129,Combined Manhattan Euclidian,0.1,203
0,3.6641509532928467,Chebyshev,0.2,219
0,3.0177969932556152,Manhattan,0.2,233
0,3.3833909034729004,Euclidian,0.2,219
0,0.16408395767211914,Weighted Manhattan,0.2,233
0,0.16951298713684082,Combined Chebyshev Manhattan,0.2,219
0,0.150742769241333,Combined Chebyshev Euclidian,0.2,219
0,0.1923220157623291,Combined Manhattan Euclidian,0.2,219
0,9.68260383605957,Chebyshev,0.30000000000000004,293
0,5.891041994094849,Manhattan,0.30000000000000004,417
0,7.417457103729248,Euclidian,0.30000000000000004,293
0,0.22419095039367676,Weighted Manhattan,0.30000000000000004,417
0,0.23374295234680176,Combined Chebyshev Manhattan,0.30000000000000004,305
0,0.26801586151123047,Combined Chebyshev Euclidian,0.30000000000000004,303
0,0.2589402198791504,Combined Manhattan Euclidian,0.30000000000000004,303
0,0.20250296592712402,Chebyshev,0.0,201
0,0.18028712272644043,Manhattan,0.0,201
0,0.23835206031799316,Euclidian,0.0,201
0,0.006044149398803711,Weighted Manhattan,0.0,201
0,0.0069429874420166016,Combined Chebyshev Manhattan,0.0,201
0,0.0107269287109375,Combined Chebyshev Euclidian,0.0,201
0,0.008708953857421875,Combined Manhattan Euclidian,0.0,201
0,2.0972938537597656,Chebyshev,0.1,207
0,1.6313579082489014,Manhattan,0.1,229
0,2.162714958190918,Euclidian,0.1,207
0,0.0682981014251709,Weighted Manhattan,0.1,229
0,0.06613802909851074,Combined Chebyshev Manhattan,0.1,207
0,0.07234525680541992,Combined Chebyshev Euclidian,0.1,207
0,0.0816960334777832,Combined Manhattan Euclidian,0.1,207
0,3.927248001098633,Chebyshev,0.2,223
0,2.6132490634918213,Manhattan,0.2,273
0,3.909248113632202,Euclidian,0.2,223
0,0.12673187255859375,Weighted Manhattan,0.2,273
0,0.11310005187988281,Combined Chebyshev Manhattan,0.2,223
0,0.1273808479309082,Combined Chebyshev Euclidian,0.2,223
0,0.1312880516052246,Combined Manhattan Euclidian,0.2,223
0,6.070965051651001,Chebyshev,0.30000000000000004,313
0,3.420654058456421,Manhattan,0.30000000000000004,373
0,6.497769832611084,Euclidian,0.30000000000000004,313
0,0.15387916564941406,Weighted Manhattan,0.30000000000000004,373
0,0.20279788970947266,Combined Chebyshev Manhattan,0.30000000000000004,321
0,0.23462986946105957,Combined Chebyshev Euclidian,0.30000000000000004,299
0,0.2353801727294922,Combined Manhattan Euclidian,0.30000000000000004,299
0,0.17891407012939453,Chebyshev,0.0,201
0,0.16399788856506348,Manhattan,0.0,201
0,0.20688891410827637,Euclidian,0.0,201
0,0.005251884460449219,Weighted Manhattan,0.0,201
0,0.009939193725585938,Combined Chebyshev Manhattan,0.0,201
0,0.008904218673706055,Combined Chebyshev Euclidian,0.0,201
0,0.007890939712524414,Combined Manhattan Euclidian,0.0,201
0,2.5355381965637207,Chebyshev,0.1,213
0,1.0371427536010742,Manhattan,0.1,237
0,2.7050750255584717,Euclidian,0.1,213
0,0.041529178619384766,Weighted Manhattan,0.1,237
0,0.07526302337646484,Combined Chebyshev Manhattan,0.1,213
0,0.0921628475189209,Combined Chebyshev Euclidian,0.1,213
0,0.3112170696258545,Combined Manhattan Euclidian,0.1,213
0,2.559112787246704,Chebyshev,0.2,213
0,2.549154043197632,Manhattan,0.2,261
0,2.398527145385742,Euclidian,0.2,213
0,0.0968770980834961,Weighted Manhattan,0.2,261
0,0.07401299476623535,Combined Chebyshev Manhattan,0.2,213
0,0.08102607727050781,Combined Chebyshev Euclidian,0.2,213
0,0.09082508087158203,Combined Manhattan Euclidian,0.2,213
0,6.669765949249268,Chebyshev,0.30000000000000004,289
0,2.5496609210968018,Manhattan,0.30000000000000004,279
0,6.93730092048645,Euclidian,0.30000000000000004,289
0,0.10390114784240723,Weighted Manhattan,0.30000000000000004,279
0,0.1976311206817627,Combined Chebyshev Manhattan,0.30000000000000004,289
0,0.23050689697265625,Combined Chebyshev Euclidian,0.30000000000000004,303
0,0.2457582950592041,Combined Manhattan Euclidian,0.30000000000000004,303
0,0.15774226188659668,Chebyshev,0.0,201
0,0.1430680751800537,Manhattan,0.0,201
0,0.16857385635375977,Euclidian,0.0,201
0,0.004414081573486328,Weighted Manhattan,0.0,201
0,0.006372928619384766,Combined Chebyshev Manhattan,0.0,201
0,0.007044792175292969,Combined Chebyshev Euclidian,0.0,201
0,0.0072612762451171875,Combined Manhattan Euclidian,0.0,201
0,1.3060739040374756,Chebyshev,0.1,207
0,0.5040340423583984,Manhattan,0.1,217
0,1.3106298446655273,Euclidian,0.1,207
0,0.02475595474243164,Weighted Manhattan,0.1,217
0,0.04301881790161133,Combined Chebyshev Manhattan,0.1,207
0,0.044901132583618164,Combined Chebyshev Euclidian,0.1,207
0,0.04603219032287598,Combined Manhattan Euclidian,0.1,207
0,3.1099579334259033,Chebyshev,0.2,225
0,1.8408403396606445,Manhattan,0.2,291
0,3.170984983444214,Euclidian,0.2,225
0,0.08702898025512695,Weighted Manhattan,0.2,291
0,0.09697794914245605,Combined Chebyshev Manhattan,0.2,225
0,0.1161341667175293,Combined Chebyshev Euclidian,0.2,225
0,0.1117250919342041,Combined Manhattan Euclidian,0.2,225
0,6.899317026138306,Chebyshev,0.30000000000000004,371
0,3.0375430583953857,Manhattan,0.30000000000000004,447
0,7.3736419677734375,Euclidian,0.30000000000000004,371
0,0.1687920093536377,Weighted Manhattan,0.30000000000000004,491
0,0.21434974670410156,Combined Chebyshev Manhattan,0.30000000000000004,371
0,0.2593719959259033,Combined Chebyshev Euclidian,0.30000000000000004,387
0,0.26383113861083984,Combined Manhattan Euclidian,0.30000000000000004,387
0,0.15661907196044922,Chebyshev,0.0,201
0,0.15038704872131348,Manhattan,0.0,201
0,0.19044828414916992,Euclidian,0.0,201
0,0.004369020462036133,Weighted Manhattan,0.0,201
0,0.01092076301574707,Combined Chebyshev Manhattan,0.0,201
0,0.008023977279663086,Combined Chebyshev Euclidian,0.0,201
0,0.006955146789550781,Combined Manhattan Euclidian,0.0,201
0,1.730510950088501,Chebyshev,0.1,205
0,0.855553150177002,Manhattan,0.1,219
0,1.8261380195617676,Euclidian,0.1,205
0,0.04006004333496094,Weighted Manhattan,0.1,219
0,0.05804920196533203,Combined Chebyshev Manhattan,0.1,205
0,0.06912469863891602,Combined Chebyshev Euclidian,0.1,205
0,0.07282710075378418,Combined Manhattan Euclidian,0.1,205
0,6.286205053329468,Chebyshev,0.2,255
0,3.1298470497131348,Manhattan,0.2,263
0,4.415809154510498,Euclidian,0.2,255
0,0.11549496650695801,Weighted Manhattan,0.2,263
0,0.13398194313049316,Combined Chebyshev Manhattan,0.2,257
0,0.138502836227417,Combined Chebyshev Euclidian,0.2,255
0,0.13798189163208008,Combined Manhattan Euclidian,0.2,255
0,8.003326177597046,Chebyshev,0.30000000000000004,407
0,4.7938172817230225,Manhattan,0.30000000000000004,313
0,8.319931745529175,Euclidian,0.30000000000000004,407
0,0.17489409446716309,Weighted Manhattan,0.30000000000000004,313
0,0.2620260715484619,Combined Chebyshev Manhattan,0.30000000000000004,427
0,0.3132152557373047,Combined Chebyshev Euclidian,0.30000000000000004,425
0,0.32305908203125,Combined Manhattan Euclidian,0.30000000000000004,425
0,0.15738201141357422,Chebyshev,0.0,201
0,0.15089106559753418,Manhattan,0.0,201
0,0.20375514030456543,Euclidian,0.0,201
0,0.006209135055541992,Weighted Manhattan,0.0,201
0,0.007781028747558594,Combined Chebyshev Manhattan,0.0,201
0,0.010247945785522461,Combined Chebyshev Euclidian,0.0,201
0,0.009851932525634766,Combined Manhattan Euclidian,0.0,201
0,1.420928955078125,Chebyshev,0.1,205
0,1.1306979656219482,Manhattan,0.1,251
0,1.5021388530731201,Euclidian,0.1,205
0,0.05361485481262207,Weighted Manhattan,0.1,251
0,0.05427408218383789,Combined Chebyshev Manhattan,0.1,205
0,0.05230426788330078,Combined Chebyshev Euclidian,0.1,205
0,0.06359601020812988,Combined Manhattan Euclidian,0.1,205
0,5.367797613143921,Chebyshev,0.2,259
0,1.5997519493103027,Manhattan,0.2,281
0,8.08713698387146,Euclidian,0.2,259
0,0.07070612907409668,Weighted Manhattan,0.2,281
0,0.1808640956878662,Combined Chebyshev Manhattan,0.2,259
0,0.21554279327392578,Combined Chebyshev Euclidian,0.2,259
0,0.2057511806488037,Combined Manhattan Euclidian,0.2,259
0,9.410638809204102,Chebyshev,0.30000000000000004,389
0,2.5906031131744385,Manhattan,0.30000000000000004,395
0,9.839126110076904,Euclidian,0.30000000000000004,389
0,0.13448596000671387,Weighted Manhattan,0.30000000000000004,395
0,0.26293301582336426,Combined Chebyshev Manhattan,0.30000000000000004,389
0,0.3269040584564209,Combined Chebyshev Euclidian,0.30000000000000004,389
0,0.3036980628967285,Combined Manhattan Euclidian,0.30000000000000004,389
0,0.14431405067443848,Chebyshev,0.0,201
0,0.13680791854858398,Manhattan,0.0,201
0,0.16976475715637207,Euclidian,0.0,201
0,0.004395008087158203,Weighted Manhattan,0.0,201
0,0.006334781646728516,Combined Chebyshev Manhattan,0.0,201
0,0.007011890411376953,Combined Chebyshev Euclidian,0.0,201
0,0.006864309310913086,Combined Manhattan Euclidian,0.0,201
0,1.1696057319641113,Chebyshev,0.1,207
0,1.0574150085449219,Manhattan,0.1,221
0,1.1536750793457031,Euclidian,0.1,207
0,0.036254167556762695,Weighted Manhattan,0.1,221
0,0.03744697570800781,Combined Chebyshev Manhattan,0.1,207
0,0.047058820724487305,Combined Chebyshev Euclidian,0.1,207
0,0.044909000396728516,Combined Manhattan Euclidian,0.1,207
0,2.794063091278076,Chebyshev,0.2,215
0,2.700246810913086,Manhattan,0.2,269
0,5.18749475479126,Euclidian,0.2,215
0,0.10068607330322266,Weighted Manhattan,0.2,269
0,0.08441305160522461,Combined Chebyshev Manhattan,0.2,215
0,0.09813404083251953,Combined Chebyshev Euclidian,0.2,215
0,0.0988311767578125,Combined Manhattan Euclidian,0.2,215
0,8.686917304992676,Chebyshev,0.30000000000000004,361
0,4.348734140396118,Manhattan,0.30000000000000004,409
0,11.615221977233887,Euclidian,0.30000000000000004,361
0,0.25361108779907227,Weighted Manhattan,0.30000000000000004,427
0,0.33439111709594727,Combined Chebyshev Manhattan,0.30000000000000004,361
0,0.4011051654815674,Combined Chebyshev Euclidian,0.30000000000000004,361
0,0.3377840518951416,Combined Manhattan Euclidian,0.30000000000000004,361
0,0.1762559413909912,Chebyshev,0.0,201
0,0.1577610969543457,Manhattan,0.0,201
0,0.1872870922088623,Euclidian,0.0,201
0,0.0073850154876708984,Weighted Manhattan,0.0,201
0,0.006252765655517578,Combined Chebyshev Manhattan,0.0,201
0,0.00658726692199707,Combined Chebyshev Euclidian,0.0,201
0,0.011037826538085938,Combined Manhattan Euclidian,0.0,201
0,1.8977360725402832,Chebyshev,0.1,201
0,0.9214038848876953,Manhattan,0.1,241
0,2.0869312286376953,Euclidian,0.1,201
0,0.0421299934387207,Weighted Manhattan,0.1,241
0,0.05381512641906738,Combined Chebyshev Manhattan,0.1,201
0,0.06569910049438477,Combined Chebyshev Euclidian,0.1,201
0,0.06545090675354004,Combined Manhattan Euclidian,0.1,201
0,3.3581039905548096,Chebyshev,0.2,217
0,1.544438123703003,Manhattan,0.2,263
0,5.373548984527588,Euclidian,0.2,217
0,0.39598608016967773,Weighted Manhattan,0.2,263
0,0.30965614318847656,Combined Chebyshev Manhattan,0.2,223
0,0.1839597225189209,Combined Chebyshev Euclidian,0.2,223
0,0.14676523208618164,Combined Manhattan Euclidian,0.2,223
0,5.482166051864624,Chebyshev,0.30000000000000004,267
0,4.518955230712891,Manhattan,0.30000000000000004,301
0,5.67986798286438,Euclidian,0.30000000000000004,267
0,0.14951181411743164,Weighted Manhattan,0.30000000000000004,301
0,0.17031502723693848,Combined Chebyshev Manhattan,0.30000000000000004,263
0,0.20155596733093262,Combined Chebyshev Euclidian,0.30000000000000004,267
0,0.2054760456085205,Combined Manhattan Euclidian,0.30000000000000004,267
0,0.16893291473388672,Chebyshev,0.0,201
0,0.1431901454925537,Manhattan,0.0,201
0,0.18412995338439941,Euclidian,0.0,201
0,0.0057048797607421875,Weighted Manhattan,0.0,201
0,0.007873058319091797,Combined Chebyshev Manhattan,0.0,201
0,0.006947040557861328,Combined Chebyshev Euclidian,0.0,201
0,0.007004976272583008,Combined Manhattan Euclidian,0.0,201
0,1.6105527877807617,Chebyshev,0.1,209
0,1.5132548809051514,Manhattan,0.1,213
0,1.6916370391845703,Euclidian,0.1,209
0,0.051305294036865234,Weighted Manhattan,0.1,213
0,0.051331281661987305,Combined Chebyshev Manhattan,0.1,209
0,0.0639040470123291,Combined Chebyshev Euclidian,0.1,209
0,0.05943918228149414,Combined Manhattan Euclidian,0.1,209
0,5.420541763305664,Chebyshev,0.2,235
0,2.5083110332489014,Manhattan,0.2,245
0,5.543117046356201,Euclidian,0.2,235
0,0.1342909336090088,Weighted Manhattan,0.2,245
0,0.11169004440307617,Combined Chebyshev Manhattan,0.2,235
0,0.12389302253723145,Combined Chebyshev Euclidian,0.2,235
0,0.18414306640625,Combined Manhattan Euclidian,0.2,235
0,8.132026195526123,Chebyshev,0.30000000000000004,289
0,5.483866930007935,Manhattan,0.30000000000000004,333
0,8.367125034332275,Euclidian,0.30000000000000004,289
0,0.24778389930725098,Weighted Manhattan,0.30000000000000004,333
0,0.24768900871276855,Combined Chebyshev Manhattan,0.30000000000000004,289
0,0.2602198123931885,Combined Chebyshev Euclidian,0.30000000000000004,297
0,0.2585017681121826,Combined Manhattan Euclidian,0.30000000000000004,297
0,0.18575477600097656,Chebyshev,0.0,201
0,0.15746307373046875,Manhattan,0.0,201
0,0.19194984436035156,Euclidian,0.0,201
0,0.004502058029174805,Weighted Manhattan,0.0,201
0,0.009380817413330078,Combined Chebyshev Manhattan,0.0,201
0,0.011538267135620117,Combined Chebyshev Euclidian,0.0,201
0,0.007812976837158203,Combined Manhattan Euclidian,0.0,201
0,1.717684030532837,Chebyshev,0.1,203
0,0.9648938179016113,Manhattan,0.1,223
0,1.8029510974884033,Euclidian,0.1,203
0,0.047647953033447266,Weighted Manhattan,0.1,223
0,0.05026102066040039,Combined Chebyshev Manhattan,0.1,203
0,0.06059098243713379,Combined Chebyshev Euclidian,0.1,203
0,0.0582890510559082,Combined Manhattan Euclidian,0.1,203
0,3.0312938690185547,Chebyshev,0.2,213
0,1.2132418155670166,Manhattan,0.2,267
0,3.2554001808166504,Euclidian,0.2,213
0,0.06371092796325684,Weighted Manhattan,0.2,267
0,0.09830307960510254,Combined Chebyshev Manhattan,0.2,213
0,0.11066222190856934,Combined Chebyshev Euclidian,0.2,213
0,0.1117241382598877,Combined Manhattan Euclidian,0.2,213
0,11.185014009475708,Chebyshev,0.30000000000000004,359
0,4.279460906982422,Manhattan,0.30000000000000004,339
0,9.123453855514526,Euclidian,0.30000000000000004,359
0,0.15114712715148926,Weighted Manhattan,0.30000000000000004,339
0,0.282515287399292,Combined Chebyshev Manhattan,0.30000000000000004,359
0,0.38526296615600586,Combined Chebyshev Euclidian,0.30000000000000004,359
0,0.3171658515930176,Combined Manhattan Euclidian,0.30000000000000004,359
